"Document Title",Authors,"Author Affiliations","Publication Title",Date Added To Xplore,"Publication Year","Volume","Issue","Start Page","End Page","Abstract","ISSN",ISBNs,"DOI",Funding Information,PDF Link,"Author Keywords","IEEE Terms","INSPEC Controlled Terms","INSPEC Non-Controlled Terms","Mesh_Terms",Article Citation Count,Patent Citation Count,"Reference Count","License",Online Date,Issue Date,"Meeting Date","Publisher",Document Identifier
"Exploiting refactoring in formal verification","X. Yin; J. Knight; W. Weimer","Department of Computer Science, University of Virginia, USA; Department of Computer Science, University of Virginia, USA; Department of Computer Science, University of Virginia, USA","2009 IEEE/IFIP International Conference on Dependable Systems & Networks","29 Sep 2009","2009","","","53","62","In previous work, we introduced Echo, a new approach to the formal verification of the functional correctness of software. Part of what makes Echo practical is a technique called verification refactoring. The program to be verified is mechanically refactored specifically to facilitate verification. After refactoring, the program is documented with low-level annotations, and a specification is extracted mechanically. Proofs that the semantics of the refactored program are equivalent to those of the original program, that the code conforms to the annotations, and that the extracted specification implies the program's original specification constitute the verification argument. In this paper, we discuss verification refactoring and illustrate it with a case study of the verification of an optimized implementation of the advanced encryption standard (AES) against its official specification. We compare the practicality of verification using refactoring with traditional correctness proofs and refinement, and we assess its efficacy using seeded defects.","2158-3927","978-1-4244-4422-9","10.1109/DSN.2009.5270355","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=5270355","","Formal verification;Programming;Cryptography;Application software;Computer science;Timing;Software systems;Humans;Software tools;Concrete","cryptography;formal specification;program verification;software maintenance","echo approach;formal verification;software refactoring;formal specification;AES;advanced encryption standard;official specification","","10","","17","IEEE","29 Sep 2009","","","IEEE","IEEE Conferences"
"Chainsaw: Using Binary Matching for Relative Instruction Mix Comparison","T. Moseley; D. Grunwald; R. Peri","Department of Computer Science, University of Colorado, Boulder, CO, USA; Department of Computer Science, University of Colorado, Boulder, CO, USA; Intel Corporation, Austin, TX, USA","2009 18th International Conference on Parallel Architectures and Compilation Techniques","25 Sep 2009","2009","","","125","135","With advances in hardware, instruction set architectures are undergoing continual evolution. As a result, compilers are under constant pressure to adapt and take full advantage of available features. However, current techniques for evaluating relative compiler performance only compare profiles at the application level, ignoring relative performance differences at finer granularities. To ensure that new features are put to good use, a more rigorous approach is necessary. A fundamental step in tuning compiler performance is identifying the specific examples that can be improved. To solve this problem, we present a compiler-independent binary matching technique to compare executions of differently compiled programs and identify intervals where the behavior can be meaningfully compared. Matched intervals can be automatically analyzed to identify anomalous segments of execution where one version performs significantly differently versus another. We present case studies using Chainsaw to identify significant performance anomalies between differently compiled codes.","1089-795X","978-0-7695-3771-9","10.1109/PACT.2009.12","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=5260556","compilers;profiling;binary matching","Optimizing compilers;Program processors;Testing;Hardware;Instruction sets;Parallel architectures;Computer science;Computer architecture;Performance analysis;Frequency","instruction sets;pattern matching;program compilers;software architecture","Chainsaw;binary matching;relative instruction mix comparison;instruction set architectures;compilers","","1","1","24","IEEE","25 Sep 2009","","","IEEE","IEEE Conferences"
"Block-Based In-Place Replacement Strategy for x86 Sensitive Instructions in Virtual Machine","Y. Tan; W. Zhang; Q. Wu","Coll. of Comput., NUDT, Changsha, China; Coll. of Comput., NUDT, Changsha, China; Coll. of Comput., NUDT, Changsha, China","2009 IEEE International Symposium on Parallel and Distributed Processing with Applications","18 Aug 2009","2009","","","531","536","It is trendy that virtualization technology is adopted by server and desktop computers recently. Binary translation is an important method to implement full virtualization supporting any guest operating system without modification. Traditional methods use trap or interrupt to catch sensitive instruction's execution. Its performance is influenced by trap's context switch overhead. This article proposes a novel code scanning and replacing strategy, named as Block-based In-Place Replacement. BIPR tries to find a code block whose length is longer than 5 bytes and replaces the block with 5-bytes JMP instruction. The translated code block has same run-time mode as original code. As a result, BIPR's cost is lower than traditional trap methods. Moreover, it gives an optimize strategy, i.e. Super Block-based In-Place Replacement, to reduce unnecessary translation overhead of BIPR and get better performances. Experiment results prove that SBIPR performs pretty.","2158-9208","978-0-7695-3747-4","10.1109/ISPA.2009.33","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=5207886","Binary Translation;Hypervisor;Block-based In-Place Replacement","Virtual machining;Switches;Virtual machine monitors;Computer aided instruction;Concurrent computing;Distributed computing;Operating systems;Educational institutions;Costs;Isolation technology","operating systems (computers);virtual machines","block-based inplace replacement strategy;x86 sensitive instructions;virtual machine;virtualization technology;binary translation;guest operating system;instruction execution;code scanning;code replacing strategy;translated code block","","","1","9","IEEE","18 Aug 2009","","","IEEE","IEEE Conferences"
"Detecting computer code plagiarism in higher education","M. Konecki; T. Orehovacki; A. Lovrencic","Faculty of Organization and Informatics, Croatia; Faculty of Organization and Informatics, Croatia; Faculty of Organization and Informatics, Croatia","Proceedings of the ITI 2009 31st International Conference on Information Technology Interfaces","7 Aug 2009","2009","","","409","414","Rapid development of industry and economy requires quick and efficient education of large amount of theoretical knowledge and practical skills. In computer science, especially in programming, this trend is very noticeable and real experts are needed and hard to create. But new problem has emerged in higher education and its name is plagiarism. In order to prevent this one would have to check all students program codes to find similarities. To do this efficiently a procedure has been designed upon which a certain prototype was developed and tested. We discuss efficiency of this solution and we also mention some other methods and algorithms. We also discuss some other possible usages of this solution and we mention further actions and steps in our research.","1330-1012","978-953-7138-15-8","10.1109/ITI.2009.5196118","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=5196118","plagiarism detection;program code;comparison;higher education","Plagiarism;Computer science education;Programming profession;Educational programs;Fingerprint recognition;Cloning;Informatics;Computer science;Prototypes;Testing","computer science education;copyright;further education;programming","computer code plagiarism detection;higher education;computer science;program codes","","1","","14","","7 Aug 2009","","","IEEE","IEEE Conferences"
"Using Declarative Meta Programming for Design Flaws Detection in Object-Oriented Software","S. Mekruksavanich; P. Muenchaisri","Center of Excellence in Software Engineering, Department of Computer Engineering, Faculty of Engineering, Chulalongkom University, Bangkok, Thailand; Center of Excellence in Software Engineering, Department of Computer Engineering, Faculty of Engineering, Chulalongkom University, Bangkok, Thailand","2009 International Conference on Signal Processing Systems","17 Jul 2009","2009","","","502","507","Nowadays, many software developers and maintainers encounter with incomprehensible, unexpandable and unchangeable program structures that consequently reduce software quality. Such problems come from poor design and poor programming called design flaws. Design flaws are program properties that indicate a potentially deficient design of a software system. It can increase the software maintenance cost drastically. Therefore detection of these flaws is necessary. This paper proposes a declarative-based approach in which the design flaws of an object-oriented system can be detected at the meta-level in the declarative meta programming. We apply our approach to detect some well-known design flaws, and the results show that the proposed approach is able to detect those flaws.","","978-0-7695-3654-5","10.1109/ICSPS.2009.143","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=5166838","Object-oriented design;Design flaws;Declarative Meta Programming;Software maintenance","Object oriented programming;Software quality;Software maintenance;Logic programming;Software design;Software systems;Maintenance engineering;Design engineering;Inspection;Signal processing","object-oriented programming;software quality","declarative meta programming;design flaws detection;object-oriented software;software quality;software system design","","14","","16","IEEE","17 Jul 2009","","","IEEE","IEEE Conferences"
"Embedded software compression with Split Echo Instructions","Iver Stubdal; Arda Karaduman; Hideharu Amano","Amano Laboratory, Keio University, Tokyo, Japan; Amano Laboratory, Keio University, Tokyo, Japan; Amano Laboratory, Keio University, Tokyo, Japan","2009 IEEE 13th International Symposium on Consumer Electronics","6 Jul 2009","2009","","","816","818","Program code size is a continuing concern in modern embedded devices. Echo instructions have been proposed as a hardware-supported method for reducing code size. This paper presents a new type of Echo Instruction, Split Echo, and evaluates an implementation based on the MIPS R3000 architecture.","2159-1423","978-1-4244-2975-2","10.1109/ISCE.2009.5157058","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=5157058","","Embedded software;Linear discriminant analysis;Laboratories;Pervasive computing;Consumer electronics;Embedded computing;Embedded system;Instruction sets;Binary codes;Computer architecture","data compression;embedded systems;program compilers","embedded software compression;split echo instruction;program code size;embedded device;hardware-supported method;code size reduction;MIPS R3000 architecture","","","","12","IEEE","6 Jul 2009","","","IEEE","IEEE Conferences"
"Predictive Simulation of HPC Applications","S. D. Hammond; J. A. Smith; G. R. Mudalige; S. A. Jarvis","High Performance Systems Group, University of Warwick, Coventry, UK; High Performance Systems Group, University of Warwick, Coventry, UK; High Performance Systems Group, University of Warwick, Coventry, UK; High Performance Systems Group, University of Warwick, Coventry, UK","2009 International Conference on Advanced Information Networking and Applications","19 Jun 2009","2009","","","33","40","The architectures which support modern supercomputing machinery are as diverse today, as at any point during the last twenty years. The variety of processor core arrangements, threading strategies and the arrival of heterogeneous computation nodes are driving modern-day solutions to petaflop speeds. The increasing complexity of such systems, as well as codes written to take advantage of the new computational abilities, pose significant frustrations for existing techniques which aim to model and analyze the performance of such hardware and software. In this paper we demonstrate the use of post-execution analysis on trace-based profiles to support the construction of simulation-based models. This involves combining the runtime capture of call-graph information with computational timings, which in turn allows representative models of code behavior to be extracted. The main advantage of this technique is that it largely automates performance model development, a burden associated with existing techniques. We demonstrate the capabilities of our approach using both the NAS Parallel Benchmark suite and a real-world supercomputing benchmark developed by the United Kingdom Atomic Weapons Establishment. The resulting models, developed in less than two hours per code, have a good degree of predictive accuracy. We also show how one of these models can be used to explore the performance of the code on over 16,000 cores, demonstrating the scalability of our solution.","2332-5658","978-1-4244-4000-9","10.1109/AINA.2009.95","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=5076178","Performance Prediction;Simulation;High Performance Computing;Profiling;Trace-Driven","Predictive models;Computational modeling;Computer architecture;Machinery;Performance analysis;Hardware;Software performance;Analytical models;Runtime;Timing","parallel architectures;parallel machines;program processors","predictive simulation;HPC applications;supercomputing;processor core arrangements;threading strategies;heterogeneous computation nodes;petaflop speeds;post-execution analysis;trace-based profiles;call-graph information","","1","","26","IEEE","19 Jun 2009","","","IEEE","IEEE Conferences"
"Vector space analysis of software clones","S. Grant; J. R. Cordy","School of Computing, Queen's University, Kingston, ONT, Canada; School of Computing, Queen's University, Kingston, ONT, Canada","2009 IEEE 17th International Conference on Program Comprehension","19 Jun 2009","2009","","","233","237","In this paper, we introduce a technique for applying independent component analysis to vector space representations of software code fragments such as methods or blocks. The distance between these points can be determined, and used as a measure of the similarity between the original source code fragments they represent. It can be reasoned that if the initial matrix representation contains enough information about the syntactic structure of the source code, the vector space representation will be sufficient to predict the similarity of fragments to one another, and can provide the likelihood that the code is a clone.","1092-8138","978-1-4244-3998-0","10.1109/ICPC.2009.5090048","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=5090048","","Functional analysis;Cloning;Independent component analysis;Indexing;Large scale integration;Blind source separation;Data mining;Microphones;Decorrelation;Software maintenance","independent component analysis;software engineering;source coding;vectors","vector space analysis;software clones;independent component analysis;software code fragment;source code fragments;vector space representation","","13","","17","IEEE","19 Jun 2009","","","IEEE","IEEE Conferences"
"Syntax tree fingerprinting for source code similarity detection","M. Chilowicz; E. Duris; G. Roussel","Laboratoire d'Informatique de l'Institut Gaspard-Monge, UMR CNRS 8049, Université Paris-Est, Marne-la-Vallee, France; Laboratoire d'Informatique de l'Institut Gaspard-Monge, UMR CNRS 8049, Université Paris-Est, Marne-la-Vallee, France; Laboratoire d'Informatique de l'Institut Gaspard-Monge, UMR CNRS 8049, Université Paris-Est, Marne-la-Vallee, France","2009 IEEE 17th International Conference on Program Comprehension","19 Jun 2009","2009","","","243","247","Numerous approaches based on metrics, token sequence pattern-matching, abstract syntax tree (AST) or program dependency graph (PDG) analysis have already been proposed to highlight similarities in source code: in this paper we present a simple and scalable architecture based on AST fingerprinting. Thanks to a study of several hashing strategies reducing false-positive collisions, we propose a framework that efficiently indexes AST representations in a database, that quickly detects exact (w.r.t source code abstraction) clone clusters and that easily retrieves their corresponding ASTs. Our aim is to allow further processing of neighboring exact matches in order to identify the larger approximate matches, dealing with the common modification patterns seen in the intra-project copy-pastes and in the plagiarism cases.","1092-8138","978-1-4244-3998-0","10.1109/ICPC.2009.5090050","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=5090050","","Fingerprint recognition;Cloning;Databases;Plagiarism;Software maintenance;Scalability;Pattern analysis;Indexes;Information retrieval;Pattern matching","cryptography;database indexing;pattern matching;program diagnostics;software metrics;tree data structures","source code similarity detection;software metrics;token sequence pattern-matching;abstract syntax tree fingerprinting;program dependency graph analysis;hash strategy;false-positive collision;database indexing;source code abstraction;clone cluster;plagiarism;intra-project copy-paste","","48","2","24","IEEE","19 Jun 2009","","","IEEE","IEEE Conferences"
"CnP: Towards an environment for the proactive management of copy-and-paste programming","D. Hou; P. Jablonski; F. Jacob","Electrical and Computer Engineering, Clarkson University, Potsdam, NY, USA; Electrical and Computer Engineering, Clarkson University, Potsdam, NY, USA; Electrical and Computer Engineering, Clarkson University, Potsdam, NY, USA","2009 IEEE 17th International Conference on Program Comprehension","19 Jun 2009","2009","","","238","242","Programmers copy and paste code for many reasons. Regardless of the specific reasons, similar code fragments (clones) are introduced into software systems. Like other software artifacts, clones may require attention and effort from programmers so that they can be understood, and correctly adapted and evolved. More specifically, when understanding and maintaining clones, programmers need to know where the clones are. Programmers also need to compare and contrast code clones in order to figure out how they correspond and differ. Finally, they also need to edit or remove clones. In addition to what clone detection-based tools can offer, more automated support is needed to better assist programmers in these activities. In this paper, we introduce a toolkit CnP that is aimed to support and manage clones proactively as they are created and evolved. We describe the initial features and the design decisions taken in CnP. We also discuss possible future design extension.","1092-8138","978-1-4244-3998-0","10.1109/ICPC.2009.5090049","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=5090049","","Environmental management;Cloning;Programming profession;Jacobian matrices;Software systems;Engineering management","programming;software maintenance;software management","CnP toolkit;copy-and-paste programming;proactive management;software system;software artifact;clone maintenance;clone detection-based tool","","22","3","18","IEEE","19 Jun 2009","","","IEEE","IEEE Conferences"
"Crosscutting patterns and design stability: An exploratory analysis","E. Figueiredo; B. Silva; C. Sant'Anna; A. Garcia; J. Whittle; D. Nunes","Computing Department, Lancaster University, United Kingdom; Institute of Informatics, Federal University of Rio Grande do Sul, Brazil; Computer Science Department, Federal University of Bahia (UFBA), Brazil; Software Engineering Laboratory, Catholic University of Rio de Janeiro, Brazil; Computing Department, Lancaster University, United Kingdom; Institute of Informatics, Federal University of Rio Grande do Sul, Brazil","2009 IEEE 17th International Conference on Program Comprehension","19 Jun 2009","2009","","","138","147","It is often claimed that inaccurate modularisation of crosscutting concerns hinders program comprehension and, as a consequence, leads to harmful software instabilities. However, recent studies have pointed out that crosscutting concerns are not always harmful to design stability. Hence, software maintainers would benefit from well documented patterns of crosscutting concerns and a better understanding about their actual impact on design stability. This paper presents a catalogue of crosscutting concern patterns recurrently observed in software systems. These patterns are described and classified based on an intuitive vocabulary that facilitates their recognition by software engineers. We analysed instances of the crosscutting patterns in object-oriented and aspect-oriented versions of three evolving programs. The outcomes of our exploratory evaluation indicated that: (i) a certain category of crosscutting patterns seems to be good indicator of harmful instabilities, and (ii) aspect-oriented solutions were unable to modularise concerns matching some crosscutting patterns.","1092-8138","978-1-4244-3998-0","10.1109/ICPC.2009.5090037","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=5090037","","Stability analysis;Pattern analysis;Software systems;Software maintenance;Scattering;Informatics;Computer science;Software engineering;Laboratories;Vocabulary","object-oriented programming;software engineering","crosscutting patterns;design stability;exploratory analysis;software instabilities;intuitive vocabulary;aspect-oriented solutions","","20","","24","IEEE","19 Jun 2009","","","IEEE","IEEE Conferences"
"Towards Adapting Web Services for Multiple Devices","G. Ortiz; A. G. de Prado","Quercus Software Engineering Group, UEX, Mérida, Spain; NA","2009 Fourth International Conference on Internet and Web Applications and Services","12 Jun 2009","2009","","","292","297","Web services have become extremely important when offering services through the Internet. However, current Web Services are very inflexible as regards their invocation from different types of device, especially when taking into account their adaptation when being invoked from a mobile device. In this paper, we propose several alternatives for the creation of flexible Web services which can be invoked from different types of device. Besides, in order to reduce the impact of service adaption aspect-oriented programming has been used in all proposalspsila implementation.","","978-1-4244-3851-8","10.1109/ICIW.2009.49","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=5072534","Web Services;Mobile Devices;Aspect-Oriented Programming","Web services;Books;Personal digital assistants;Mobile handsets;Portable computers;Web and internet services;Proposals;Mobile computing;Computer displays;Runtime environment","Internet;mobile computing;mobile radio;object-oriented programming","Web service;Internet;mobile device;aspect-oriented programming","","3","","20","IEEE","12 Jun 2009","","","IEEE","IEEE Conferences"
"ClemanX: Incremental clone detection tool for evolving software","T. T. Nguyen; H. A. Nguyen; N. H. Pham; J. M. Al-Kofahi; T. N. Nguyen","Iowa State University, USA; Iowa State University, USA; Iowa State University, USA; Iowa State University, USA; Iowa State University, USA","2009 31st International Conference on Software Engineering - Companion Volume","12 Jun 2009","2009","","","437","438","Recent research results have shown more benefits of the management of code clones, rather than detecting and removing them. However, existing clone management approaches are still unsatisfactory, and either incomplete or inefficient, due to the lack of incremental clone detection tool supports. In this paper, we introduce such an incremental clone detection tool, called ClemanX. Our empirical evaluation on real-world software projects shows that ClemanX is highly efficient, complete, precise, and is capable of working incrementally when the code changes.","","978-1-4244-3495-4","10.1109/ICSE-COMPANION.2009.5071050","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=5071050","","Cloning;Software tools;Feature extraction;Project management;Character generation","program diagnostics;software maintenance","ClemanX incremental clone detection tool;software evolution analysis;code clone management;real-world software project","","3","","8","IEEE","12 Jun 2009","","","IEEE","IEEE Conferences"
"Visual exploration of large-scale evolving software","R. Wettel","REVEAL at Faculty of Informatics, University of Lugano, Switzerland","2009 31st International Conference on Software Engineering - Companion Volume","12 Jun 2009","2009","","","391","394","The comprehensive understanding of today's software systems is a daunting activity, because of the sheer size and complexity that such systems exhibit. Moreover, software systems evolve, which dramatically increases the amount of data one needs to analyze in order to gain insights into such systems. Indeed, software complexity is recognized as one of the major challenges to the development and maintenance of industrial-size software projects. Our vision is a 3D visualization approach which helps software engineers build knowledge about their systems. We settled on an intuitive metaphor, which depicts software systems as cities. To validate the ideas emerging from our research, we implemented a tool called CodeCity. We devised a set of visualization techniques to support tasks related to program comprehension, design quality assessment, and evolution analysis, and applied them on large open-source systems written in Java, C++, or Smalltalk. Our next research goals are enriching our metaphor with meaningful representations for relations and encoding higher-level information.","","978-1-4244-3495-4","10.1109/ICSE-COMPANION.2009.5071029","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=5071029","","Large-scale systems;Software systems;Software maintenance;Computer industry;Data visualization;Knowledge engineering;Cities and towns;Quality assessment;Open source software;Java","C++ language;Java;program visualisation;project management;public domain software;reverse engineering;Smalltalk;software maintenance;software metrics;software quality","software system;software complexity;software development;software maintenance;industrial-size software project;3D visualization;CodeCity;program comprehension;design quality assessment;software evolution;open-source system;Java;C++ language;Smalltalk","","9","","21","IEEE","12 Jun 2009","","","IEEE","IEEE Conferences"
"Codebook: Social networking over code","A. Begel; R. DeLine","Microsoft Research Limited, USA; Microsoft Research Limited, USA","2009 31st International Conference on Software Engineering - Companion Volume","12 Jun 2009","2009","","","263","266","Social networking systems help people maintain connections to their friends, enabling awareness, communication, and collaboration, especially at a distance. In many studies of coordination in software engineering, the work artifacts, e.g. code, bugs, specifications, are themselves the objects that link engineers together. In this paper, we introduce Codebook, a social networking Web service in which people can be ldquofriendsrdquo not only with other people but with the work artifacts they share with them. Providing a Web interface to the graph of these connections will enable software engineers to keep track of task dependencies, discover and maintain connections to other teams, and understand the history and rationale behind the code that they work on and use.","","978-1-4244-3495-4","10.1109/ICSE-COMPANION.2009.5070997","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=5070997","","Bridges;Computer bugs;Electronic mail;Software;Social network services;History;Data mining","social networking (online);software engineering;user interfaces;Web services","social networking system;software engineering;Codebook;Web service;work artifact;Web interface;task dependency","","15","1","12","IEEE","12 Jun 2009","","","IEEE","IEEE Conferences"
"Detecting inefficient API usage","D. Kawrykow; M. P. Robillard","School of Computer Science, McGill University, Montreal, QUE, Canada; School of Computer Science, McGill University, Montreal, QUE, Canada","2009 31st International Conference on Software Engineering - Companion Volume","12 Jun 2009","2009","","","183","186","Large software projects often rely on third-party libraries, made accessible through application programming interfaces (APIs). We have observed many cases where APIs are used in ways that are not efficient. We developed a technique to automatically detect inefficient API usage in software projects. The main hypothesis underlying the technique is that client code that imitates the behavior of a library method without calling it is likely not to use the library as efficiently as possible. In addition to warning developers of potentially inefficient API usage, our technique also indicates how to improve the use of the API. Application of the technique on Java open-source systems revealed many cases of inefficient API usage, and corresponding recommendations that led to code improvements.","","978-1-4244-3495-4","10.1109/ICSE-COMPANION.2009.5070977","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=5070977","","Software libraries;Java;Application software;Open source software;Uniform resource locators;Computer science;Software systems;Functional programming;Runtime library;Computer languages","application program interfaces;Java","application programming interface;API;software project;Java open-source system","","5","","10","IEEE","12 Jun 2009","","","IEEE","IEEE Conferences"
"COMPASS: A Community-driven Parallelization Advisor for Sequential Software","S. Sethumadhavan; N. Arora; R. B. Ganapathi; J. Demme; G. E. Kaiser","Department of Computer Science, Columbia University, NY, USA; Department of Computer Science, Columbia University, NY, USA; Department of Computer Science, Columbia University, NY, USA; Department of Computer Science, Columbia University, NY, USA; Department of Computer Science, Columbia University, NY, USA","2009 ICSE Workshop on Multicore Software Engineering","12 Jun 2009","2009","","","41","48","The widespread adoption of multicores has renewed the emphasis on the use of parallelism to improve performance. The present and growing diversity in hardware architectures and software environments, however, continues to pose difficulties in the effective use of parallelism thus delaying a quick and smooth transition to the concurrency era. In this paper, we describe the research being conducted at Columbia University on a system called COMPASS that aims to simplify this transition by providing advice to programmers while they reengineer their code for parallelism. The advice proffered to the programmer is based on the wisdom collected from programmers who have already parallelized some similar code. The utility of COMPASS rests, not only on its ability to collect the wisdom unintrusively but also on its ability to automatically seek, find and synthesize this wisdom into advice that is tailored to the task at hand, i.e., the code the user is considering parallelizing and the environment in which the optimized program is planned to execute. COMPASS provides a platform and an extensible framework for sharing human expertise about code parallelization - widely, and on diverse hardware and software. By leveraging the ldquowisdom of crowdsrdquo model [30], which has been conjectured to scale exponentially and which has successfully worked for wikis, COMPASS aims to enable rapid propagation of knowledge about code parallelization in the context of the actual parallelization reengineering, and thus continue to extend the benefits of Moores law scaling to science and society.","","978-1-4244-3718-4","10.1109/IWMSE.2009.5071382","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=5071382","","Programming profession;Parallel processing;Multicore processing;Hardware;Parallel programming;Databases;Software performance;Computer science;Computer architecture;Delay effects","optimising compilers;parallel programming;parallelising compilers;systems re-engineering","COMPASS;community-driven parallelization advisor;sequential software;optimized program;sequential code parallelization reengineering;Moores law","","3","","30","IEEE","12 Jun 2009","","","IEEE","IEEE Conferences"
"Using Open Source Tools to Prevent Write-Only Code","S. Loveland","Department of Computer Science, Adams State College, USA","2009 Sixth International Conference on Information Technology: New Generations","10 Jun 2009","2009","","","671","677","This paper describes how the open-source tools Checkstyle, PMD, FindBugs, and Jupiter have been incorporated into the beginning programming course at Adams State College. The tools have helped students develop better software development skills and have improved the performance of the instructor in the code evaluation process which in turn helps students become better software engineers.","","978-1-4244-3770-2","10.1109/ITNG.2009.75","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=5070697","","Educational institutions;Testing;Open source software;Education;Software engineering;Programming;Software tools;Writing;Robustness;Computer industry","computer science education;educational courses;educational institutions;program debugging;public domain software;software tools","open source tools;write-only code prevention;Checkstyle;PMD;FindBugs;Jupiter;beginning programming course;Adams State College;software development skills;code evaluation process;software engineers","","2","","25","IEEE","10 Jun 2009","","","IEEE","IEEE Conferences"
"Complete and accurate clone detection in graph-based models","N. H. Pham; H. A. Nguyen; T. T. Nguyen; J. M. Al-Kofahi; T. N. Nguyen","Electrical and Computer Engineering Department, Iowa State University, USA; Electrical and Computer Engineering Department, Iowa State University; Electrical and Computer Engineering Department, Iowa State University; Electrical and Computer Engineering Department, Iowa State University, USA; Electrical and Computer Engineering Department, Iowa State University, USA","2009 IEEE 31st International Conference on Software Engineering","10 Jun 2009","2009","","","276","286","Model-Driven Engineering (MDE) has become an important development framework for many large-scale software. Previous research has reported that as in traditional code-based development, cloning also occurs in MDE. However, there has been little work on clone detection in models with the limitations on detection precision and completeness. This paper presents ModelCD, a novel clone detection tool for Matlab/Simulink models, that is able to efficiently and accurately detect both exactly matched and approximate model clones. The core of ModelCD is two novel graph-based clone detection algorithms that are able to systematically and incrementally discover clones with a high degree of completeness, accuracy, and scalability. We have conducted an empirical evaluation with various experimental studies on many real-world systems to demonstrate the usefulness of our approach and to compare the performance of ModelCD with existing tools.","1558-1225","978-1-4244-3453-4","10.1109/ICSE.2009.5070528","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=5070528","","Cloning;Mathematical model;Model driven engineering;Large-scale systems;Detection algorithms;Software tools;Costs;Scalability;Software design;Aerospace electronics","graph theory;mathematics computing;software engineering;software tools","clone detection;graph-based models;model-driven engineering;code-based development;ModelCD;Matlab-Simulink models","","63","3","30","IEEE","10 Jun 2009","","","IEEE","IEEE Conferences"
"Discovering and representing systematic code changes","M. Kim; D. Notkin","Electrical and Computer Engineering, University of Texas, Austin, Austin, TX, USA; Computer Science & Engineering, University of Washington, Seattle, WA, USA","2009 IEEE 31st International Conference on Software Engineering","10 Jun 2009","2009","","","309","319","Software engineers often inspect program differences when reviewing others' code changes, when writing check-in comments, or when determining why a program behaves differently from expected behavior after modification. Program differencing tools that support these tasks are limited in their ability to group related code changes or to detect potential inconsistencies in those changes. To overcome these limitations and to complement existing approaches, we built Logical Structural Diff (LSdiff), a tool that infers systematic structural differences as logic rules. LSdiff notes anomalies from systematic changes as exceptions to the logic rules. We conducted a focus group study with professional software engineers in a large E-commerce company; we also compared LSdiff's results with textual differences and with structural differences without rules. Our evaluation suggests that LSdiff complements existing differencing tools by grouping code changes that form systematic change patterns regardless of their distribution throughout the code, and its ability to discover anomalies shows promise in detecting inconsistent changes.","1558-1225","978-1-4244-3453-4","10.1109/ICSE.2009.5070531","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=5070531","","Programming profession;Logic;Computer science;Pervasive computing;Tree graphs;Flow graphs;Packaging;Writing;Software tools;Computer bugs","software maintenance","systematic code change discovery;software engineering;check-in comment;program differencing tool;logical structural diff tool;logic rule","","111","2","33","IEEE","10 Jun 2009","","","IEEE","IEEE Conferences"
